"sep=,"
"Export items"
" "
Account,Item,"Item number",SKU,Manufacturer,Supplier,"Label alcohol","Units per item",Unit,"Items per case","Total quantity"
"Well Crafted Wine & Beverage Co.","Sutherland Cabernet Sauvignon 2018",18051,SAF1071,,,,750.000,ml,12,10.000
"Well Crafted Wine & Beverage Co.","Sutherland Cabernet Sauvignon 2019",19696,SAF1071,,,,750.000,ml,12,306.000
"Well Crafted Wine & Beverage Co.","Sutherland Cabernet Sauvignon 2022",28578,SAF1071,,,,750.000,ml,12,185.000
"Well Crafted Wine & Beverage Co.","Sutherland Pinot Noir 2022",28586,SAF1028,,,13.00,750.000,ml,12,643.000
"Well Crafted Wine & Beverage Co.","Sutherland Rose 2023",24874,SAF1088,,,13.50,750.000,ml,12,15.000
"Well Crafted Wine & Beverage Co.","Sutherland Rose 2024",25668,SAF1088,,,13.50,750.000,ml,12,342.000
"Well Crafted Wine & Beverage Co.","Sutherland Sauvignon Blanc 2024",28583,SAF1040,,,13.00,750.000,ml,12,199.000
"Well Crafted Wine & Beverage Co.","Sutherland Syrah 2015",6865,SAF1041,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Sutherland Syrah 2020",19695,SAF1041,,,,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Sutherland Syrah 2021",23455,SAF1041,,,,750.000,ml,12,272.000
"Well Crafted Wine & Beverage Co.","Swerwer Chenin Blanc 2023",29302,SAF1110,Swerwer,,13.00,750.000,ml,6,767.000
"Well Crafted Wine & Beverage Co.","Swerwer Red Blend 2022",29303,SAF1111,Swerwer,,12.50,750.000,ml,6,338.000
"Well Crafted Wine & Beverage Co.","Swerwer Red Blend 2023",29392,SAF1111,Swerwer,,12.50,750.000,ml,6,480.000
"Well Crafted Wine & Beverage Co.","Swerwer Rooi-Groen Semillon 2023",29306,SAF1114,Swerwer,,12.50,750.000,ml,6,152.000
"Well Crafted Wine & Beverage Co.","Swerwer Shiraz 2023",29304,SAF1112,Swerwer,,13.50,750.000,ml,6,219.000
"Well Crafted Wine & Beverage Co.","Swerwer Touriga Nacional 2023",29305,SAF1113,Swerwer,,13.00,750.000,ml,6,309.000
"Well Crafted Wine & Beverage Co.","Syrahmi Angus Shiraz 2019",28242,AUS1040,,,13.50,750.000,ml,12,39.000
"Well Crafted Wine & Beverage Co.","Tagua Tagua Cabernet Sauvignon 2022",25466,CHL1025,,,13.00,750.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Tagua Tagua Cabernet Sauvignon 2023",28991,CHL1025,,,13.00,750.000,ml,6,94.000
"Well Crafted Wine & Beverage Co.","Tagua Tagua Chardonnay 2022",25467,CHL1026,,,13.00,750.000,ml,6,144.000
"Well Crafted Wine & Beverage Co.","Tagua Tagua Gran Reserva Carmenere 2018",27308,CHL1027,,,14.00,750.000,ml,6,78.000
"Well Crafted Wine & Beverage Co.","Talpiot Red",24719,ISR1024,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Talpiot Rose",24721,ISR1026,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Talpiot White",24720,ISR1025,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Tapwines Descombe Cabernet Sauvignon Keg   20 l",22844,KEG1010,,,14.50,20.000,l,1,1.000
"Well Crafted Wine & Beverage Co.","Tapwines Cotes Du Rhone Keg Sample Bottle 2020",20765,SAMPLE,,,14.00,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Tapwines Serena Piu Fizz ""Prosecco"" Style Keg Sample Bottle",20766,SAMPLE01,,,,750.000,ml,12,10.000
"Well Crafted Wine & Beverage Co.","Tapwines Sparkling Rose Keg   20000 ml",20488,KEG1003,,,11.50,20000.000,ml,1,11.000
"Well Crafted Wine & Beverage Co.","Tapwines Sparkling White Keg   20000 ml",20486,KEG1002,,,11.50,20000.000,ml,1,3.000
"Well Crafted Wine & Beverage Co.","Tarara Late Harvest Petit Manseng 2010  375 ml",920,VIR1023,,,15.00,375.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Tarara Virginia Rose 2011",650,,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Tarpon Cellars Cambaro Rose 2021",21544,CAL1327,,,,750.000,ml,12,29.000
"Well Crafted Wine & Beverage Co.","Tarpon Cellars Cambaro Rose 2022",23241,CAL1327,,,10.80,750.000,ml,12,50.000
"Well Crafted Wine & Beverage Co.","Tarpon Cellars Cambaro Skin Contact 2021",21543,CAL1326,,,,750.000,ml,12,43.000
"Well Crafted Wine & Beverage Co.","Tarpon Cellars Cambaro White 2021",21541,CAL1328,,,,750.000,ml,12,19.000
"Well Crafted Wine & Beverage Co.","Tarpon Cellars Dry Creek Zinfandel 2020",23243,CAL1336,,,14.20,750.000,ml,12,62.000
"Well Crafted Wine & Beverage Co.","Tarpon Cellars Oak Knoll Cabernet Sauvignon 2018",23242,CAL1335,,,14.30,750.000,ml,12,65.000
"Well Crafted Wine & Beverage Co.","Taste Red",29138,SPA1363,"Vina Aljibes",,13.50,750.000,ml,12,480.000
"Well Crafted Wine & Beverage Co.","Taste Rose",29137,SPA1362,"Vina Aljibes",,12.50,750.000,ml,12,396.000
"Well Crafted Wine & Beverage Co.","Taste Rose Keg NV  20000 ml",29139,SPA1364,,,12.50,20000.000,ml,1,9.000
"Well Crafted Wine & Beverage Co.","Taste White",29136,SPA1361,"Vina Aljibes",,12.50,750.000,ml,12,816.000
"Well Crafted Wine & Beverage Co.","TeHo Malbec 2019",25321,ARG1072,,,,750.000,ml,12,34.000
"Well Crafted Wine & Beverage Co.","TeHo Malbec 2020",29330,ARG1072,,,,750.000,ml,12,24.000
"Well Crafted Wine & Beverage Co.","Telescope Bulgaria Mavrud 2016",18203,,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Tenute Orestiadi Grillo 2023",24079,ITA1135,,,12.50,750.000,ml,12,69.000
"Well Crafted Wine & Beverage Co.","Tenute Orestiadi Il Blanco Catarratto 2020",24081,ITA1137,,,,750.000,ml,12,34.000
"Well Crafted Wine & Beverage Co.","Tenute Orestiadi Il Rosso 2019",24080,ITA1136,,,14.50,750.000,ml,12,67.000
"Well Crafted Wine & Beverage Co.","Tenute Orestiadi Nero 2023",24077,ITA1133,,,13.50,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Tenute Orestiadi Nero 2024",29288,ITA1133,,,13.50,750.000,ml,12,59.000
"Well Crafted Wine & Beverage Co.","Tenute Orestiadi Pinot Grigio 2023",24078,ITA1134,,,,750.000,ml,12,29.000
"Well Crafted Wine & Beverage Co.","Tenute Orestiadi Pinot Grigio 2024",30331,ITA1134,,,,750.000,ml,12,180.000
"Well Crafted Wine & Beverage Co.","Terra Dives Cece Rosso IGT 2023",25004,ITA1086,,,12.50,750.000,ml,12,1135.000
"Well Crafted Wine & Beverage Co.","Terra Dives Evia Grillo 2023",25005,ITA1084,,,12.50,750.000,ml,12,366.000
"Well Crafted Wine & Beverage Co.","Terra Dives Liola Bianco 2023",24882,ITA1141,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Terra Dives Riah Nero d'Avola 2020",21573,ITA1085,,,13.50,750.000,ml,12,91.000
"Well Crafted Wine & Beverage Co.","Terra Dives Riah Nero d'Avola 2022",25007,ITA1085,,,13.50,750.000,ml,12,176.000
"Well Crafted Wine & Beverage Co.","Terra Dives Xara Catarratto 2023",27088,ITA1150,,,12.50,750.000,ml,12,634.000
"Well Crafted Wine & Beverage Co.","Terra Nostra Corse 2021",16862,SAMPLE,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Thelema MINT Cabernet Sauvignon 2022",25648,SAF1044,,,14.00,750.000,ml,6,139.000
"Well Crafted Wine & Beverage Co.","Thelema ""Gargantua"" Muscadel NV  500 ml",22529,SAF1077,,,18.00,500.000,ml,6,24.000
"Well Crafted Wine & Beverage Co.","Thelema ""Vin de Hel"" Muscat Late Harvest 2022  375 ml",23454,SAF1076,,,11.00,375.000,ml,6,2.000
"Well Crafted Wine & Beverage Co.","Thelema ""Vin de Hel"" Muscat Late Harvest 2023  375 ml",25666,SAF1076,,,11.00,375.000,ml,6,149.000
"Well Crafted Wine & Beverage Co.","Thelema Cabernet Sauvignon 2015",6008,SAF1043,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Thelema Cabernet Sauvignon 2020",23452,SAF1043,,,13.50,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Thelema Cabernet Sauvignon 2021",28590,SAF1043,,,13.50,750.000,ml,12,692.000
"Well Crafted Wine & Beverage Co.","Thelema Chardonnay 2019",19089,SAF1042,,,,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Thelema Chardonnay 2020",22528,SAF1042,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Thelema Chardonnay 2022",25665,SAF1042,,,,750.000,ml,12,177.000
"Well Crafted Wine & Beverage Co.","Thelema Chardonnay 2023",29410,SAF1042,,,13.00,750.000,ml,12,240.000
"Well Crafted Wine & Beverage Co.","Thelema Mountain Red 2016",10290,SAF1031,,,14.00,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Thelema Mountain Red 2020",23448,SAF1031,,,14.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Thelema Mountain Red 2021",28588,SAF1031,,,14.00,750.000,ml,12,1638.000
"Well Crafted Wine & Beverage Co.","Thelema Mountain White 2022",19090,SAF1070,,,14.00,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Thelema Mountain White 2024",28587,SAF1070,,,14.00,750.000,ml,12,1210.000
"Well Crafted Wine & Beverage Co.","Thelema Rabelais 2021",23453,SAF1075,,,14.50,750.000,ml,6,96.000
"Well Crafted Wine & Beverage Co.","Thelema Shiraz 2021",28589,SAF1079,,,13.50,750.000,ml,12,106.000
"Well Crafted Wine & Beverage Co.","Tibouren Cotes de Provence 2021",18217,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Tibouren Cotes de Provence 2022",20549,FRA1104,,,,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Tibouren Cotes de Provence 2023",23873,FRA1104,,,,750.000,ml,12,41.000
"Well Crafted Wine & Beverage Co.","Tibouren Isle Saint Pierre 2021 Rose",18218,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Tigerstone Garnacha 2020",25315,ARG1068,,,13.40,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Tigerstone Garnacha 2023",28275,ARG1068,,,13.40,750.000,ml,12,110.000
"Well Crafted Wine & Beverage Co.","Toro Fighting Bulls 2018",23336,SPA1131,,,15.00,750.000,ml,12,219.000
"Well Crafted Wine & Beverage Co.","Toro Fighting Bulls 2020",25062,SPA1131,,,15.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Toro Lui Crianza 2020",23335,SPA1128,"Lui & William (Supplier)",,15.00,750.000,ml,12,907.000
"Well Crafted Wine & Beverage Co.","Toro William Selection 2020",23334,SPA1130,,,15.00,750.000,ml,6,51.000
"Well Crafted Wine & Beverage Co.","Toro William Selection 2021",29476,SPA1130,,,15.00,750.000,ml,6,120.000
"Well Crafted Wine & Beverage Co.","Trespass Cabernet Franc Magnum 2018  1500 ml",25746,CAL1101,"Trespass Wines",,,1500.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Trespass Cabernet Franc Magnum 2019  1500 ml",29400,CAL1101,"Trespass Wines",,,1500.000,ml,6,
"Well Crafted Wine & Beverage Co.","Trespass Cabernet Franc 2021",25742,CAL1099,"Trespass Wines",,15.20,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Trespass Cabernet Sauvignon 2018",16544,CAL1096,,,15.80,750.000,ml,12,75.000
"Well Crafted Wine & Beverage Co.","Trespass Cabernet Sauvignon Magnum 2018  1500 ml",18235,CAL1172,,,15.80,1500.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Trespass Cabernet Sauvignon Magnum 2019  1500 ml",27286,CAL1172,,,15.80,1500.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Trespass Chardonnay 2023",25745,CAL1349,,,14.20,750.000,ml,12,109.000
"Well Crafted Wine & Beverage Co.","Trespass Encroachment Pinot Noir 2018",25743,CAL1255,,,14.30,750.000,ml,12,48.000
"Well Crafted Wine & Beverage Co.","Trespass Escapade (Rendezvous) 2011",30346,CAL1103,,,15.20,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Trespass Intrigue 2018",22751,CAL1098,,,15.10,750.000,ml,12,114.000
"Well Crafted Wine & Beverage Co.","Trespass Mayhem 2017",12954,CAL1170,"Trespass Wines",,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Trespass Merlot 2018",16972,CAL1178,,,16.60,750.000,ml,12,60.000
"Well Crafted Wine & Beverage Co.","Trespass Merlot 2021",25744,CAL1178,,,16.60,750.000,ml,12,24.000
"Well Crafted Wine & Beverage Co.","Trespass Mischief 2017",12955,CAL1169,"Trespass Wines",,14.80,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Trespass Petit Verlot 2018",18233,CAL1106,"Trespass Wines",,16.50,750.000,ml,12,57.000
"Well Crafted Wine & Beverage Co.","Trespass Petit Verlot 2019",29399,CAL1106,"Trespass Wines",,16.50,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Trespass Rendezvous 2018",23339,CAL1103,,,15.20,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Tributo Malbec 2020",18195,SAMPLE,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","TVH Block 5 Cabernet Franc 2018",21107,CAL1316,,,14.90,750.000,ml,3,0.000
"Well Crafted Wine & Beverage Co.","TVH Block 5 Cabernet Franc 2021",30383,CAL1316,,,14.90,750.000,ml,3,0.000
"Well Crafted Wine & Beverage Co.","TVH Estate Cabernet Sauvignon 2018",21106,CAL1315,,,14.50,750.000,ml,3,2.000
"Well Crafted Wine & Beverage Co.","TVH Estate Cabernet Sauvignon 2019",30294,CAL1315,,,14.50,750.000,ml,3,2.000
"Well Crafted Wine & Beverage Co.","TVH Estate Chardonnay Oakville 2021",30293,CAL1314,,,14.50,750.000,ml,6,1.000
"Well Crafted Wine & Beverage Co.","TVH LIBRARY Estate Cabernet Sauvignon 2014",30295,CAL1390,,,14.50,750.000,ml,3,0.000
"Well Crafted Wine & Beverage Co.","TVH The Boss Block 8 Cabernet Sauvignon 2018",21108,CAL1317,,,14.50,750.000,ml,3,4.000
"Well Crafted Wine & Beverage Co.","TVH The Boss Block 8 Cabernet Sauvignon 2019",30310,CAL1317,,,14.50,750.000,ml,3,1.000
"Well Crafted Wine & Beverage Co.","Two Mountain Cabernet Franc 2018",11514,WAS1007,,,13.80,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Two Mountain Cabernet Franc 2022",25442,WAS1007,,,13.80,750.000,ml,12,234.000
"Well Crafted Wine & Beverage Co.","Two Mountain Hidden Horse Red No. 17",8659,WAS1001,,,13.90,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Two Mountain Hidden Horse Red No. 21",25619,WAS1001,,,13.90,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Two Mountain Hidden Horse Red No. 22",27590,WAS1001,,,13.90,750.000,ml,12,503.000
"Well Crafted Wine & Beverage Co.","Two Mountain Show Pony (WINE CLUB ONLY)",30482,WAS1044,,,13.80,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Two Mountain Brothers Cabernet Franc 2019",24288,WAS1029,,,13.80,750.000,ml,6,9.000
"Well Crafted Wine & Beverage Co.","Two Mountain Brothers Cabernet Franc 2020",28200,WAS1029,,,13.80,750.000,ml,6,17.000
"Well Crafted Wine & Beverage Co.","Two Mountain Brothers Cabernet Sauvignon 2019",24287,WAS1027,,,13.80,750.000,ml,6,10.000
"Well Crafted Wine & Beverage Co.","Two Mountain Brothers Cabernet Sauvignon 2020",28199,WAS1027,,,14.10,750.000,ml,6,9.000
"Well Crafted Wine & Beverage Co.","Two Mountain Brothers Red Blend 2019",24289,WAS1028,,,14.00,750.000,ml,6,22.000
"Well Crafted Wine & Beverage Co.","Two Mountain Cabernet Sauvignon 2022",24879,WAS1005,,,13.80,750.000,ml,12,134.000
"Well Crafted Wine & Beverage Co.","Two Mountain Cabernet Sauvignon (Stained Labels) 2020",17614,WAS1005,,,13.80,750.000,ml,12,7.000
"Well Crafted Wine & Beverage Co.","Two Mountain Chardonnay 2023",25441,WAS1004,,,13.50,750.000,ml,12,125.000
"Well Crafted Wine & Beverage Co.","Two Mountain Chardonnay 2024",30407,WAS1004,,,13.30,750.000,ml,12,120.000
"Well Crafted Wine & Beverage Co.","Two Mountain Merlot 2018",11515,WAS1006,,,13.70,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Two Mountain Merlot 2022",25909,WAS1006,,,13.70,750.000,ml,12,108.000
"Well Crafted Wine & Beverage Co.","Two Mountain Merlot Bad Label 2020",20455,WAS1006,,,13.70,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Two Mountain Rawn Rose   250 ml",10388,WAS1021,,,,250.000,ml,36,0.000
"Well Crafted Wine & Beverage Co.","Two Mountain Riesling 2022",20057,WAS1002,,,12.80,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Two Mountain Riesling 2023",24286,WAS1002,,,12.80,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Two Mountain Riesling 2024",28198,WAS1002,,,12.80,750.000,ml,12,284.000
"Well Crafted Wine & Beverage Co.","Two Mountain Rose 2024",28202,WAS1003,,,,750.000,ml,12,106.000
"Well Crafted Wine & Beverage Co.","Two Mountain Sauvignon Blanc 2019",11517,WAS1019,,,12.40,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Two Mountain Sauvignon Blanc 2021",16481,WAS1019,,,12.40,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Two Mountain Sauvignon Blanc 2024",28201,WAS1019,,,12.40,750.000,ml,12,135.000
"Well Crafted Wine & Beverage Co.","Two Mountain Syrah 2021",21534,WAS1008,,,13.90,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Two Mountain Syrah 2022",25535,WAS1008,,,13.90,750.000,ml,12,23.000
"Well Crafted Wine & Beverage Co.","Two Mountain Vintage Vinho Vermelho 2015  500 ml",22692,WAS1042,,,18.00,500.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Valdemar Edicion Limitada  (Valdemar Family) Conde Valdemar Edicion Limitada 2019",27396,SPA1342,"Conde Valdemar",,14.00,750.000,ml,6,55.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates ""Entre Nosotros"" Cabernet Sauvignon 2020",21364,WAS1037,,,14.20,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates ""Entre Nosotros"" Cabernet Sauvignon 2021",23649,WAS1037,,,14.20,750.000,ml,12,253.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates Columbia Valley Chardonnay 2021",21365,WAS1038,,,13.40,750.000,ml,12,124.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates Roussanne 2022",23650,WAS1043,,,13.30,750.000,ml,12,51.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates Walla Walla Cabernet Sauvignon 2020",21366,WAS1036,,,14.60,750.000,ml,12,31.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates Walla Walla Cabernet Sauvignon 2021",24620,WAS1036,,,14.60,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates Walla Walla Syrah 2020",21367,WAS1039,,,14.10,750.000,ml,12,3.000
"Well Crafted Wine & Beverage Co.","Valdemar Estates Walla Walla Syrah 2021",24621,WAS1039,,,14.10,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Valdeorite Cava NV",22608,SPA1300,,,11.50,750.000,ml,12,603.000
"Well Crafted Wine & Beverage Co.","Valencia Aranleon Bles Roble 2016",3405,SPA1179,,,13.00,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Valencia Aranleon Bles Roble 2018",11604,SPA1179,,,13.00,750.000,ml,12,
"Well Crafted Wine & Beverage Co.","Veiga Naúm 2024",28518,RIO1080,,,,750.000,ml,12,3293.000
"Well Crafted Wine & Beverage Co.","Vermouth Giardino Di Torino Rosso NV",16872,SAMPLE,,,,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Vermouth Giardino Mediterranean Dry NV",16869,SAMPLE,,,,750.000,ml,12,6.000
"Well Crafted Wine & Beverage Co.","Vieux Chateau Flouquet Grand Cru 2014",5048,FRA1005,,,13.00,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Vieux Chateau Flouquet Grand Cru 2021",23307,FRA1005,,,14.00,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Vieux Chateau Flouquet Grand Cru 2022",28249,FRA1005,,,13.50,750.000,ml,12,536.000
"Well Crafted Wine & Beverage Co.","Vieux Chateau Flouquet St Emilion 2019",16478,FRA1004,,,14.00,750.000,ml,12,14.000
"Well Crafted Wine & Beverage Co.","Vieux Chateau Flouquet St Emilion 2020",20128,FRA1004,,,14.00,750.000,ml,12,4.000
"Well Crafted Wine & Beverage Co.","Vieux Chateau Flouquet St Emilion 2021",21332,FRA1004,,,14.00,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Vieux Chateau Flouquet St Emilion 2022",24167,FRA1004,,,14.00,750.000,ml,12,537.000
"Well Crafted Wine & Beverage Co.","Villa Amandine Rouge  (Wine Club Only)",25516,FRA1173,,,,750.000,ml,12,24.000
"Well Crafted Wine & Beverage Co.","Vin de France Le Pletzl 2020",17066,,,,,750.000,ml,12,1.000
"Well Crafted Wine & Beverage Co.","Vina Albina Blanco Reserva 2001 549514",20022,RIO1038,,,,750.000,ml,12,72.000
"Well Crafted Wine & Beverage Co.","Vina Albina Crianza 2020 5001590",20024,RIO1040,,,,750.000,ml,12,127.000
"Well Crafted Wine & Beverage Co.","Vina Albina Crianza 2021",23360,RIO1065,,,,750.000,ml,12,720.000
"Well Crafted Wine & Beverage Co.","Vina Albina Crianza 2022",28520,RIO1083,,,,750.000,ml,12,1140.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 1975",24189,RIO1058,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 1975  1500 ml",24191,RIO1060,,,,1500.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 2004",24190,RIO1077,,,,750.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 2005",24199,RIO1059,,,,750.000,ml,12,36.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 2009 5001592",20026,RIO1042,,,,750.000,ml,12,143.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 2014 5001618",20027,RIO1041,,,,750.000,ml,12,334.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 2017",28519,RIO1081,,,,750.000,ml,12,8.000
"Well Crafted Wine & Beverage Co.","Vina Albina Gran Reserva 2018",29291,RIO1087,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Vina Albina Reserva 2020",25484,RIO1068,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Vina Albina SIMI SWEET 1963  1500 ml",24192,RIO1061,,,,1500.000,ml,6,0.000
"Well Crafted Wine & Beverage Co.","Vina Albina Verdejo 2022",29276,SPA1365,,,13.00,750.000,ml,6,93.000
"Well Crafted Wine & Beverage Co.","Vina Albina Verdejo 2023",24201,RIO1056,,,,750.000,ml,12,476.000
"Well Crafted Wine & Beverage Co.","Vina Aljibes Sauvignon Blanc 2021",16882,SAMPLE,,,,750.000,ml,12,2.000
"Well Crafted Wine & Beverage Co.","Vina Memorias Del Rambam Blanc (MD & DC)",23933,SPA1326,,,,750.000,ml,12,0.000
"Well Crafted Wine & Beverage Co.","Vina Torcida Reserva 2015",22787,SPA1295,,,13.50,750.000,ml,12,171.000
"Well Crafted Wine & Beverage Co.","Vinha de Bouca Alvarinho 2015",3195,POR1006,,,,750.000,ml,12,12.000
"Well Crafted Wine & Beverage Co.","Vins Mosbach Cremant Brut",3286,FRA1011,,,12.50,750.000,ml,6,969.000
"Well Crafted Wine & Beverage Co.","Vins Mosbach Cremant Rose",3287,FRA1012,,,12.00,750.000,ml,6,265.000
"Well Crafted Wine & Beverage Co.","Vins Mosbach Gewurztraminer 2023",25687,FRA1014,,,13.50,750.000,ml,6,353.000
"Well Crafted Wine & Beverage Co.","Vins Mosbach Riesling Cuvee 2022",24011,FRA1013,,,12.80,750.000,ml,6,193.000
"Well Crafted Wine & Beverage Co.","Viore GAR GAR 2020 2025084",20030,RIO1044,,,,750.000,ml,12,129.000
"Well Crafted Wine & Beverage Co.","Viore Garnacha 2020",17629,,,,,750.000,ml,6,6.000
"Well Crafted Wine & Beverage Co.","Viore Sobre Lias 2023",25542,RIO1069,,,,750.000,ml,6,167.000
